ANO,MÊS,LOCALIZAÇÃO,PRODUTO,PRODUÇÃO,REGIÃO
2002-01-01,JUN,TERRA,GÁS NATURAL,"4638,0",SERGIPE
2002-01-01,MAI,TERRA,GÁS NATURAL,"4936,0",SERGIPE
2002-01-01,MAR,TERRA,GÁS NATURAL,"4821,0",SERGIPE
2002-01-01,NOV,TERRA,GÁS NATURAL,"5126,0",SERGIPE
2002-01-01,OUT,TERRA,GÁS NATURAL,"5314,0",SERGIPE
2002-01-01,SET,TERRA,GÁS NATURAL,"4970,0",SERGIPE
2003-01-01,ABR,MAR,GÁS NATURAL,"41695,0",SERGIPE
2003-01-01,AGO,MAR,GÁS NATURAL,"58176,0",SERGIPE
2003-01-01,DEZ,MAR,GÁS NATURAL,"56159,444",SERGIPE
2003-01-01,FEV,MAR,GÁS NATURAL,"48495,0",SERGIPE
2003-01-01,JAN,MAR,GÁS NATURAL,"59851,0",SERGIPE
2003-01-01,JUL,MAR,GÁS NATURAL,"58120,0",SERGIPE
2003-01-01,JUN,MAR,GÁS NATURAL,"54926,0",SERGIPE
2003-01-01,MAI,MAR,GÁS NATURAL,"55532,0",SERGIPE
2003-01-01,MAR,MAR,GÁS NATURAL,"58398,0",SERGIPE
2003-01-01,NOV,MAR,GÁS NATURAL,"57520,647",SERGIPE
2003-01-01,OUT,MAR,GÁS NATURAL,"60115,133",SERGIPE
2003-01-01,SET,MAR,GÁS NATURAL,"57276,0",SERGIPE
2003-01-01,ABR,TERRA,GÁS NATURAL,"5879,0",SERGIPE
2003-01-01,AGO,TERRA,GÁS NATURAL,"5182,0",SERGIPE
2003-01-01,DEZ,TERRA,GÁS NATURAL,"5766,0",SERGIPE
2003-01-01,FEV,TERRA,GÁS NATURAL,"5081,0",SERGIPE
2003-01-01,JAN,TERRA,GÁS NATURAL,"5298,0",SERGIPE
2003-01-01,JUL,TERRA,GÁS NATURAL,"5823,0",SERGIPE
2003-01-01,JUN,TERRA,GÁS NATURAL,"5570,0",SERGIPE
2003-01-01,MAI,TERRA,GÁS NATURAL,"6037,0",SERGIPE
2003-01-01,MAR,TERRA,GÁS NATURAL,"5651,0",SERGIPE
2003-01-01,NOV,TERRA,GÁS NATURAL,"5486,0",SERGIPE
2003-01-01,OUT,TERRA,GÁS NATURAL,"5362,0",SERGIPE
2003-01-01,SET,TERRA,GÁS NATURAL,"5114,0",SERGIPE
2004-01-01,ABR,MAR,GÁS NATURAL,"51876,0",SERGIPE
2004-01-01,AGO,MAR,GÁS NATURAL,"51488,0",SERGIPE
2004-01-01,DEZ,MAR,GÁS NATURAL,"47962,606",SERGIPE
2004-01-01,FEV,MAR,GÁS NATURAL,"49592,4",SERGIPE
2004-01-01,JAN,MAR,GÁS NATURAL,"51020,0",SERGIPE
2004-01-01,JUL,MAR,GÁS NATURAL,"45683,0",SERGIPE
2004-01-01,JUN,MAR,GÁS NATURAL,"48522,0",SERGIPE
2004-01-01,MAI,MAR,GÁS NATURAL,"52909,449",SERGIPE
2004-01-01,MAR,MAR,GÁS NATURAL,"52406,0",SERGIPE
2004-01-01,NOV,MAR,GÁS NATURAL,"51038,126",SERGIPE
2004-01-01,OUT,MAR,GÁS NATURAL,"49587,177",SERGIPE
2004-01-01,SET,MAR,GÁS NATURAL,"49083,0",SERGIPE
2004-01-01,ABR,TERRA,GÁS NATURAL,"6360,0",SERGIPE
2004-01-01,AGO,TERRA,GÁS NATURAL,"6849,0",SERGIPE
2004-01-01,DEZ,TERRA,GÁS NATURAL,"6165,0",SERGIPE
2004-01-01,FEV,TERRA,GÁS NATURAL,"5995,0",SERGIPE
2004-01-01,JAN,TERRA,GÁS NATURAL,"6287,0",SERGIPE
2004-01-01,JUL,TERRA,GÁS NATURAL,"6603,0",SERGIPE
2004-01-01,JUN,TERRA,GÁS NATURAL,"6409,0",SERGIPE
2004-01-01,MAI,TERRA,GÁS NATURAL,"6608,0",SERGIPE
2004-01-01,MAR,TERRA,GÁS NATURAL,"6473,0",SERGIPE
2004-01-01,NOV,TERRA,GÁS NATURAL,"6124,0",SERGIPE
2004-01-01,OUT,TERRA,GÁS NATURAL,"6112,0",SERGIPE
2004-01-01,SET,TERRA,GÁS NATURAL,"6273,0",SERGIPE
2005-01-01,ABR,MAR,GÁS NATURAL,"39249,19",SERGIPE
2005-01-01,AGO,MAR,GÁS NATURAL,"49928,0",SERGIPE
2005-01-01,DEZ,MAR,GÁS NATURAL,"41337,0",SERGIPE
2005-01-01,FEV,MAR,GÁS NATURAL,"39255,97",SERGIPE
2005-01-01,JAN,MAR,GÁS NATURAL,"46249,023",SERGIPE
2005-01-01,JUL,MAR,GÁS NATURAL,"50861,0",SERGIPE
2005-01-01,JUN,MAR,GÁS NATURAL,"46203,0",SERGIPE
2005-01-01,MAI,MAR,GÁS NATURAL,"39870,235",SERGIPE
2005-01-01,MAR,MAR,GÁS NATURAL,"42077,768",SERGIPE
2005-01-01,NOV,MAR,GÁS NATURAL,"43348,0",SERGIPE
2005-01-01,OUT,MAR,GÁS NATURAL,"51135,0",SERGIPE
2005-01-01,SET,MAR,GÁS NATURAL,"49209,0",SERGIPE
2005-01-01,ABR,TERRA,GÁS NATURAL,"6946,0",SERGIPE
2005-01-01,AGO,TERRA,GÁS NATURAL,"6417,0",SERGIPE
2005-01-01,DEZ,TERRA,GÁS NATURAL,"7010,0",SERGIPE
2005-01-01,FEV,TERRA,GÁS NATURAL,"6053,0",SERGIPE
2005-01-01,JAN,TERRA,GÁS NATURAL,"6576,0",SERGIPE
2005-01-01,JUL,TERRA,GÁS NATURAL,"6356,0",SERGIPE
2005-01-01,JUN,TERRA,GÁS NATURAL,"6154,0",SERGIPE
2005-01-01,MAI,TERRA,GÁS NATURAL,"6886,0",SERGIPE
2005-01-01,MAR,TERRA,GÁS NATURAL,"6901,0",SERGIPE
2005-01-01,NOV,TERRA,GÁS NATURAL,"6484,0",SERGIPE
2005-01-01,OUT,TERRA,GÁS NATURAL,"6723,0",SERGIPE
2005-01-01,SET,TERRA,GÁS NATURAL,"6514,0",SERGIPE
2006-01-01,ABR,MAR,GÁS NATURAL,"45691,0",SERGIPE
2006-01-01,AGO,MAR,GÁS NATURAL,"44867,0",SERGIPE
2006-01-01,DEZ,MAR,GÁS NATURAL,"39079,0",SERGIPE
2006-01-01,FEV,MAR,GÁS NATURAL,"40715,0",SERGIPE
2006-01-01,JAN,MAR,GÁS NATURAL,"45275,387",SERGIPE
2006-01-01,JUL,MAR,GÁS NATURAL,"45685,0",SERGIPE
2006-01-01,JUN,MAR,GÁS NATURAL,"46503,0",SERGIPE
2006-01-01,MAI,MAR,GÁS NATURAL,"49037,0",SERGIPE
2006-01-01,MAR,MAR,GÁS NATURAL,"48076,0",SERGIPE
2006-01-01,NOV,MAR,GÁS NATURAL,"38250,0",SERGIPE
2006-01-01,OUT,MAR,GÁS NATURAL,"40982,0",SERGIPE
2006-01-01,SET,MAR,GÁS NATURAL,"40996,0",SERGIPE
2006-01-01,ABR,TERRA,GÁS NATURAL,"6978,0",SERGIPE
2006-01-01,AGO,TERRA,GÁS NATURAL,"7450,0",SERGIPE
2006-01-01,DEZ,TERRA,GÁS NATURAL,"7774,0",SERGIPE
2006-01-01,FEV,TERRA,GÁS NATURAL,"6515,0",SERGIPE
2006-01-01,JAN,TERRA,GÁS NATURAL,"7183,3154",SERGIPE
2006-01-01,JUL,TERRA,GÁS NATURAL,"7436,0",SERGIPE
2006-01-01,JUN,TERRA,GÁS NATURAL,"6631,0",SERGIPE
2006-01-01,MAI,TERRA,GÁS NATURAL,"7080,0",SERGIPE
2006-01-01,MAR,TERRA,GÁS NATURAL,"7133,0",SERGIPE
2006-01-01,NOV,TERRA,GÁS NATURAL,"6491,0",SERGIPE
2006-01-01,OUT,TERRA,GÁS NATURAL,"6907,0",SERGIPE
2006-01-01,SET,TERRA,GÁS NATURAL,"6639,0",SERGIPE
2007-01-01,ABR,MAR,GÁS NATURAL,"32439,0",SERGIPE
2007-01-01,AGO,MAR,GÁS NATURAL,"37963,0",SERGIPE
2007-01-01,DEZ,MAR,GÁS NATURAL,"47408,0",SERGIPE
2007-01-01,FEV,MAR,GÁS NATURAL,"32778,0",SERGIPE
2007-01-01,JAN,MAR,GÁS NATURAL,"37349,0",SERGIPE
2007-01-01,JUL,MAR,GÁS NATURAL,"36488,0",SERGIPE
2007-01-01,JUN,MAR,GÁS NATURAL,"31571,0",SERGIPE
2007-01-01,MAI,MAR,GÁS NATURAL,"24960,0",SERGIPE
2007-01-01,MAR,MAR,GÁS NATURAL,"36621,0",SERGIPE
2007-01-01,NOV,MAR,GÁS NATURAL,"48460,0",SERGIPE
2007-01-01,OUT,MAR,GÁS NATURAL,"49308,0",SERGIPE
2007-01-01,SET,MAR,GÁS NATURAL,"38525,0",SERGIPE
2007-01-01,ABR,TERRA,GÁS NATURAL,"7571,32",SERGIPE
2007-01-01,AGO,TERRA,GÁS NATURAL,"7481,12",SERGIPE
2007-01-01,DEZ,TERRA,GÁS NATURAL,"8057,05",SERGIPE
2007-01-01,FEV,TERRA,GÁS NATURAL,"7341,58",SERGIPE
2007-01-01,JAN,TERRA,GÁS NATURAL,"8026,0",SERGIPE
2007-01-01,JUL,TERRA,GÁS NATURAL,"7973,95",SERGIPE
2007-01-01,JUN,TERRA,GÁS NATURAL,"7626,31",SERGIPE
2007-01-01,MAI,TERRA,GÁS NATURAL,"8045,01",SERGIPE
2007-01-01,MAR,TERRA,GÁS NATURAL,"8078,59",SERGIPE
2007-01-01,NOV,TERRA,GÁS NATURAL,"7865,28",SERGIPE
2007-01-01,OUT,TERRA,GÁS NATURAL,"7726,95",SERGIPE
2007-01-01,SET,TERRA,GÁS NATURAL,"7396,77",SERGIPE
2008-01-01,ABR,MAR,GÁS NATURAL,"49839,227",SERGIPE
2008-01-01,AGO,MAR,GÁS NATURAL,"76495,993",SERGIPE
2008-01-01,DEZ,MAR,GÁS NATURAL,"78046,965",SERGIPE
2008-01-01,FEV,MAR,GÁS NATURAL,"46436,6775",SERGIPE
2008-01-01,JAN,MAR,GÁS NATURAL,"49180,4817",SERGIPE
2008-01-01,JUL,MAR,GÁS NATURAL,"75384,552",SERGIPE
2008-01-01,JUN,MAR,GÁS NATURAL,"59534,756",SERGIPE
2008-01-01,MAI,MAR,GÁS NATURAL,"49045,07",SERGIPE
2008-01-01,MAR,MAR,GÁS NATURAL,"48648,1945",SERGIPE
2008-01-01,NOV,MAR,GÁS NATURAL,"82021,966",SERGIPE
2008-01-01,OUT,MAR,GÁS NATURAL,"79257,616",SERGIPE
2008-01-01,SET,MAR,GÁS NATURAL,"72651,634",SERGIPE
2008-01-01,ABR,TERRA,GÁS NATURAL,"7760,78257",SERGIPE
2008-01-01,AGO,TERRA,GÁS NATURAL,"7868,13711",SERGIPE
2008-01-01,DEZ,TERRA,GÁS NATURAL,"7344,46606",SERGIPE
2008-01-01,FEV,TERRA,GÁS NATURAL,"7154,32",SERGIPE
2008-01-01,JAN,TERRA,GÁS NATURAL,"7638,75",SERGIPE
2008-01-01,JUL,TERRA,GÁS NATURAL,"7334,77403",SERGIPE
2008-01-01,JUN,TERRA,GÁS NATURAL,"7817,36151",SERGIPE
2008-01-01,MAI,TERRA,GÁS NATURAL,"7855,05763",SERGIPE
2008-01-01,MAR,TERRA,GÁS NATURAL,"7658,94",SERGIPE
2008-01-01,NOV,TERRA,GÁS NATURAL,"7227,86671",SERGIPE
2008-01-01,OUT,TERRA,GÁS NATURAL,"7947,9323",SERGIPE
2008-01-01,SET,TERRA,GÁS NATURAL,"7627,90176",SERGIPE
2009-01-01,ABR,MAR,GÁS NATURAL,"62029,786",SERGIPE
2009-01-01,AGO,MAR,GÁS NATURAL,"72132,1415",SERGIPE
2009-01-01,DEZ,MAR,GÁS NATURAL,"72860,3405",SERGIPE
2009-01-01,FEV,MAR,GÁS NATURAL,"69107,501",SERGIPE
2009-01-01,JAN,MAR,GÁS NATURAL,"76427,203",SERGIPE
2009-01-01,JUL,MAR,GÁS NATURAL,"78273,759",SERGIPE
2009-01-01,JUN,MAR,GÁS NATURAL,"73431,945",SERGIPE
2009-01-01,MAI,MAR,GÁS NATURAL,"72620,807",SERGIPE
2009-01-01,MAR,MAR,GÁS NATURAL,"76975,172",SERGIPE
2009-01-01,NOV,MAR,GÁS NATURAL,"70100,435",SERGIPE
2009-01-01,OUT,MAR,GÁS NATURAL,"68999,665",SERGIPE
2009-01-01,SET,MAR,GÁS NATURAL,"70650,87",SERGIPE
2009-01-01,ABR,TERRA,GÁS NATURAL,"7734,13628",SERGIPE
2009-01-01,AGO,TERRA,GÁS NATURAL,"8330,67951",SERGIPE
2009-01-01,DEZ,TERRA,GÁS NATURAL,"8345,3139",SERGIPE
2009-01-01,FEV,TERRA,GÁS NATURAL,"6611,63358",SERGIPE
2009-01-01,JAN,TERRA,GÁS NATURAL,"7513,76194",SERGIPE
2009-01-01,JUL,TERRA,GÁS NATURAL,"8077,72365",SERGIPE
2009-01-01,JUN,TERRA,GÁS NATURAL,"6987,7221",SERGIPE
2009-01-01,MAI,TERRA,GÁS NATURAL,"7493,77492",SERGIPE
2009-01-01,MAR,TERRA,GÁS NATURAL,"8231,48199",SERGIPE
2009-01-01,NOV,TERRA,GÁS NATURAL,"7394,077",SERGIPE
2009-01-01,OUT,TERRA,GÁS NATURAL,"7960,90573",SERGIPE
2009-01-01,SET,TERRA,GÁS NATURAL,"7858,49815",SERGIPE
2010-01-01,ABR,MAR,GÁS NATURAL,"80763,72",SERGIPE
2010-01-01,AGO,MAR,GÁS NATURAL,"98550,313",SERGIPE
2010-01-01,DEZ,MAR,GÁS NATURAL,"94308,46746",SERGIPE
2010-01-01,FEV,MAR,GÁS NATURAL,"66774,779",SERGIPE
2010-01-01,JAN,MAR,GÁS NATURAL,"77506,228",SERGIPE
2010-01-01,JUL,MAR,GÁS NATURAL,"85531,755",SERGIPE
2010-01-01,JUN,MAR,GÁS NATURAL,"89702,986",SERGIPE
2010-01-01,MAI,MAR,GÁS NATURAL,"89074,992",SERGIPE
2010-01-01,MAR,MAR,GÁS NATURAL,"73323,944",SERGIPE
2010-01-01,NOV,MAR,GÁS NATURAL,"57870,191",SERGIPE
2010-01-01,OUT,MAR,GÁS NATURAL,"98917,298",SERGIPE
2010-01-01,SET,MAR,GÁS NATURAL,"94756,708",SERGIPE
2010-01-01,ABR,TERRA,GÁS NATURAL,"8022,6144",SERGIPE
2010-01-01,AGO,TERRA,GÁS NATURAL,"7101,10625",SERGIPE
2010-01-01,DEZ,TERRA,GÁS NATURAL,"8125,42273",SERGIPE
2010-01-01,FEV,TERRA,GÁS NATURAL,"7440,9901",SERGIPE
2010-01-01,JAN,TERRA,GÁS NATURAL,"7867,62072",SERGIPE
2010-01-01,JUL,TERRA,GÁS NATURAL,"7833,4538",SERGIPE
2010-01-01,JUN,TERRA,GÁS NATURAL,"7507,91346",SERGIPE
2010-01-01,MAI,TERRA,GÁS NATURAL,"8207,13871",SERGIPE
2010-01-01,MAR,TERRA,GÁS NATURAL,"8314,46011",SERGIPE
2010-01-01,NOV,TERRA,GÁS NATURAL,"8079,09632",SERGIPE
2010-01-01,OUT,TERRA,GÁS NATURAL,"8274,31601",SERGIPE
2010-01-01,SET,TERRA,GÁS NATURAL,"7885,13739",SERGIPE
2011-01-01,ABR,MAR,GÁS NATURAL,"86308,62444",SERGIPE
2011-01-01,AGO,MAR,GÁS NATURAL,"89704,1667",SERGIPE
2011-01-01,DEZ,MAR,GÁS NATURAL,"81667,34697",SERGIPE
2011-01-01,FEV,MAR,GÁS NATURAL,"90350,68476",SERGIPE
2011-01-01,JAN,MAR,GÁS NATURAL,"96925,6867",SERGIPE
2011-01-01,JUL,MAR,GÁS NATURAL,"84161,53968",SERGIPE
2011-01-01,JUN,MAR,GÁS NATURAL,"86227,04864",SERGIPE
2011-01-01,MAI,MAR,GÁS NATURAL,"96755,42405",SERGIPE
2011-01-01,MAR,MAR,GÁS NATURAL,"83291,33253",SERGIPE
2011-01-01,NOV,MAR,GÁS NATURAL,"76121,94932",SERGIPE
2011-01-01,OUT,MAR,GÁS NATURAL,"66440,24829",SERGIPE
2011-01-01,SET,MAR,GÁS NATURAL,"61287,14269",SERGIPE
2011-01-01,ABR,TERRA,GÁS NATURAL,"8201,66075",SERGIPE
2011-01-01,AGO,TERRA,GÁS NATURAL,"9100,37197",SERGIPE
2011-01-01,DEZ,TERRA,GÁS NATURAL,"8778,52923",SERGIPE
2011-01-01,FEV,TERRA,GÁS NATURAL,"8255,21256",SERGIPE
2011-01-01,JAN,TERRA,GÁS NATURAL,"8264,19416",SERGIPE
2011-01-01,JUL,TERRA,GÁS NATURAL,"8086,38925",SERGIPE
2011-01-01,JUN,TERRA,GÁS NATURAL,"7759,67079",SERGIPE
2011-01-01,MAI,TERRA,GÁS NATURAL,"8339,14684",SERGIPE
2011-01-01,MAR,TERRA,GÁS NATURAL,"9384,42823",SERGIPE
2011-01-01,NOV,TERRA,GÁS NATURAL,"8427,70387",SERGIPE
2011-01-01,OUT,TERRA,GÁS NATURAL,"8840,54908",SERGIPE
2011-01-01,SET,TERRA,GÁS NATURAL,"8508,81713",SERGIPE
2012-01-01,ABR,MAR,GÁS NATURAL,"72993,01579",SERGIPE
2012-01-01,AGO,MAR,GÁS NATURAL,"85839,83926",SERGIPE
2012-01-01,DEZ,MAR,GÁS NATURAL,"80771,93749",SERGIPE
2012-01-01,FEV,MAR,GÁS NATURAL,"71237,40864",SERGIPE
2012-01-01,JAN,MAR,GÁS NATURAL,"84457,27193",SERGIPE
2012-01-01,JUL,MAR,GÁS NATURAL,"77566,61539",SERGIPE
2012-01-01,JUN,MAR,GÁS NATURAL,"80465,06832",SERGIPE
2012-01-01,MAI,MAR,GÁS NATURAL,"79013,28409",SERGIPE
2012-01-01,MAR,MAR,GÁS NATURAL,"85959,86217",SERGIPE
2012-01-01,NOV,MAR,GÁS NATURAL,"48129,72928",SERGIPE
2012-01-01,OUT,MAR,GÁS NATURAL,"83022,72724",SERGIPE
2012-01-01,SET,MAR,GÁS NATURAL,"77576,35751",SERGIPE
2012-01-01,ABR,TERRA,GÁS NATURAL,"8319,39117",SERGIPE
2012-01-01,AGO,TERRA,GÁS NATURAL,"8846,66529",SERGIPE
2012-01-01,DEZ,TERRA,GÁS NATURAL,"8616,71185",SERGIPE
2012-01-01,FEV,TERRA,GÁS NATURAL,"7667,71905",SERGIPE
2012-01-01,JAN,TERRA,GÁS NATURAL,"8840,55632",SERGIPE
2012-01-01,JUL,TERRA,GÁS NATURAL,"9095,97208",SERGIPE
2012-01-01,JUN,TERRA,GÁS NATURAL,"8637,59208",SERGIPE
2012-01-01,MAI,TERRA,GÁS NATURAL,"8693,04962",SERGIPE
2012-01-01,MAR,TERRA,GÁS NATURAL,"8228,39781",SERGIPE
2012-01-01,NOV,TERRA,GÁS NATURAL,"8659,77523",SERGIPE
2012-01-01,OUT,TERRA,GÁS NATURAL,"8741,65033",SERGIPE
2012-01-01,SET,TERRA,GÁS NATURAL,"8468,26799",SERGIPE
2013-01-01,ABR,MAR,GÁS NATURAL,"75111,3907",SERGIPE
2013-01-01,AGO,MAR,GÁS NATURAL,"87072,09889",SERGIPE
2013-01-01,DEZ,MAR,GÁS NATURAL,"85049,91134",SERGIPE
2013-01-01,FEV,MAR,GÁS NATURAL,"72065,02489",SERGIPE
2013-01-01,JAN,MAR,GÁS NATURAL,"84358,41697",SERGIPE
2013-01-01,JUL,MAR,GÁS NATURAL,"72056,51905",SERGIPE
2013-01-01,JUN,MAR,GÁS NATURAL,"76797,5234",SERGIPE
2013-01-01,MAI,MAR,GÁS NATURAL,"76368,92258",SERGIPE
2013-01-01,MAR,MAR,GÁS NATURAL,"77651,92071",SERGIPE
2013-01-01,NOV,MAR,GÁS NATURAL,"84701,74872",SERGIPE
2013-01-01,OUT,MAR,GÁS NATURAL,"87247,92782",SERGIPE
2013-01-01,SET,MAR,GÁS NATURAL,"85229,90867",SERGIPE
2013-01-01,ABR,TERRA,GÁS NATURAL,"7979,22658",SERGIPE
2013-01-01,AGO,TERRA,GÁS NATURAL,"7195,32049",SERGIPE
2013-01-01,DEZ,TERRA,GÁS NATURAL,"7808,58151",SERGIPE
2013-01-01,FEV,TERRA,GÁS NATURAL,"7912,70154",SERGIPE
2013-01-01,JAN,TERRA,GÁS NATURAL,"8556,10734",SERGIPE
2013-01-01,JUL,TERRA,GÁS NATURAL,"7640,07074",SERGIPE
2013-01-01,JUN,TERRA,GÁS NATURAL,"7431,35513",SERGIPE
2013-01-01,MAI,TERRA,GÁS NATURAL,"7478,22757",SERGIPE
2013-01-01,MAR,TERRA,GÁS NATURAL,"8856,74739",SERGIPE
2013-01-01,NOV,TERRA,GÁS NATURAL,"7282,24401",SERGIPE
2013-01-01,OUT,TERRA,GÁS NATURAL,"7483,63168",SERGIPE
2013-01-01,SET,TERRA,GÁS NATURAL,"7368,08938",SERGIPE
2014-01-01,ABR,MAR,GÁS NATURAL,"83831,25945",SERGIPE
2014-01-01,AGO,MAR,GÁS NATURAL,"84644,48662",SERGIPE
2014-01-01,DEZ,MAR,GÁS NATURAL,"84349,01179",SERGIPE
2014-01-01,FEV,MAR,GÁS NATURAL,"73859,96876",SERGIPE
2014-01-01,JAN,MAR,GÁS NATURAL,"58386,05157",SERGIPE
2014-01-01,JUL,MAR,GÁS NATURAL,"84789,95654",SERGIPE
2014-01-01,JUN,MAR,GÁS NATURAL,"81503,9268",SERGIPE
2014-01-01,MAI,MAR,GÁS NATURAL,"82958,48835",SERGIPE
2014-01-01,MAR,MAR,GÁS NATURAL,"85579,43749",SERGIPE
2014-01-01,NOV,MAR,GÁS NATURAL,"77321,50644",SERGIPE
2014-01-01,OUT,MAR,GÁS NATURAL,"81553,22759",SERGIPE
2014-01-01,SET,MAR,GÁS NATURAL,"81812,08861",SERGIPE
2014-01-01,ABR,TERRA,GÁS NATURAL,"8616,32097",SERGIPE
2014-01-01,AGO,TERRA,GÁS NATURAL,"7882,03402",SERGIPE
2014-01-01,DEZ,TERRA,GÁS NATURAL,"7957,90398",SERGIPE
2014-01-01,FEV,TERRA,GÁS NATURAL,"7723,93177",SERGIPE
2014-01-01,JAN,TERRA,GÁS NATURAL,"8037,82212",SERGIPE
2014-01-01,JUL,TERRA,GÁS NATURAL,"8160,99832",SERGIPE
2014-01-01,JUN,TERRA,GÁS NATURAL,"8109,09634",SERGIPE
2014-01-01,MAI,TERRA,GÁS NATURAL,"8570,5631",SERGIPE
2014-01-01,MAR,TERRA,GÁS NATURAL,"8702,51008",SERGIPE
2014-01-01,NOV,TERRA,GÁS NATURAL,"7466,46408",SERGIPE
2014-01-01,OUT,TERRA,GÁS NATURAL,"8342,28087",SERGIPE
2014-01-01,SET,TERRA,GÁS NATURAL,"7831,58061",SERGIPE
2015-01-01,ABR,MAR,GÁS NATURAL,"80007,18448",SERGIPE
2015-01-01,AGO,MAR,GÁS NATURAL,"41884,64992",SERGIPE
2015-01-01,DEZ,MAR,GÁS NATURAL,"55872,71391",SERGIPE
2015-01-01,FEV,MAR,GÁS NATURAL,"76016,338",SERGIPE
2015-01-01,JAN,MAR,GÁS NATURAL,"84962,42202",SERGIPE
2015-01-01,JUL,MAR,GÁS NATURAL,"29421,1511",SERGIPE
2015-01-01,JUN,MAR,GÁS NATURAL,"74700,10159",SERGIPE
2015-01-01,MAI,MAR,GÁS NATURAL,"82975,72522",SERGIPE
2015-01-01,MAR,MAR,GÁS NATURAL,"79623,49459",SERGIPE
2015-01-01,NOV,MAR,GÁS NATURAL,"70081,52472",SERGIPE
2015-01-01,OUT,MAR,GÁS NATURAL,"56875,07592",SERGIPE
2015-01-01,SET,MAR,GÁS NATURAL,"48177,54695",SERGIPE
2015-01-01,ABR,TERRA,GÁS NATURAL,"7287,78102",SERGIPE
2015-01-01,AGO,TERRA,GÁS NATURAL,"6559,68755",SERGIPE
2015-01-01,DEZ,TERRA,GÁS NATURAL,"6518,25055",SERGIPE
2015-01-01,FEV,TERRA,GÁS NATURAL,"6774,11684",SERGIPE
2015-01-01,JAN,TERRA,GÁS NATURAL,"7781,45199",SERGIPE
2015-01-01,JUL,TERRA,GÁS NATURAL,"6650,79592",SERGIPE
2015-01-01,JUN,TERRA,GÁS NATURAL,"6851,39994",SERGIPE
2015-01-01,MAI,TERRA,GÁS NATURAL,"7504,3407",SERGIPE
2015-01-01,MAR,TERRA,GÁS NATURAL,"7464,58044",SERGIPE
2015-01-01,NOV,TERRA,GÁS NATURAL,"5482,65933",SERGIPE
2015-01-01,OUT,TERRA,GÁS NATURAL,"7408,56318",SERGIPE
2015-01-01,SET,TERRA,GÁS NATURAL,"6928,5323",SERGIPE
2016-01-01,ABR,MAR,GÁS NATURAL,"73119,27616",SERGIPE
2016-01-01,AGO,MAR,GÁS NATURAL,"80397,7125",SERGIPE
2016-01-01,DEZ,MAR,GÁS NATURAL,"63036,94798",SERGIPE
2016-01-01,FEV,MAR,GÁS NATURAL,"71677,0224",SERGIPE
2016-01-01,JAN,MAR,GÁS NATURAL,"75591,84891",SERGIPE
2016-01-01,JUL,MAR,GÁS NATURAL,"78796,19722",SERGIPE
2016-01-01,JUN,MAR,GÁS NATURAL,"73961,97034",SERGIPE
2016-01-01,MAI,MAR,GÁS NATURAL,"77728,784",SERGIPE
2016-01-01,MAR,MAR,GÁS NATURAL,"73352,4891",SERGIPE
2016-01-01,NOV,MAR,GÁS NATURAL,"66051,05275",SERGIPE
2016-01-01,OUT,MAR,GÁS NATURAL,"75080,54758",SERGIPE
2016-01-01,SET,MAR,GÁS NATURAL,"75087,5547",SERGIPE
2016-01-01,ABR,TERRA,GÁS NATURAL,"5730,06502",SERGIPE
2016-01-01,AGO,TERRA,GÁS NATURAL,"4705,80862",SERGIPE
2016-01-01,DEZ,TERRA,GÁS NATURAL,"4483,39289",SERGIPE
2016-01-01,FEV,TERRA,GÁS NATURAL,"6288,20524",SERGIPE
2016-01-01,JAN,TERRA,GÁS NATURAL,"6415,50691",SERGIPE
2016-01-01,JUL,TERRA,GÁS NATURAL,"5132,93312",SERGIPE
2016-01-01,JUN,TERRA,GÁS NATURAL,"5992,47185",SERGIPE
2016-01-01,MAI,TERRA,GÁS NATURAL,"5390,11925",SERGIPE
2016-01-01,MAR,TERRA,GÁS NATURAL,"6576,02475",SERGIPE
2016-01-01,NOV,TERRA,GÁS NATURAL,"4689,51965",SERGIPE
2016-01-01,OUT,TERRA,GÁS NATURAL,"5057,38812",SERGIPE
2016-01-01,SET,TERRA,GÁS NATURAL,"4875,39474",SERGIPE
2017-01-01,ABR,MAR,GÁS NATURAL,"61375,77924",SERGIPE
2017-01-01,AGO,MAR,GÁS NATURAL,"68094,40607",SERGIPE
2017-01-01,DEZ,MAR,GÁS NATURAL,"73345,51795",SERGIPE
2017-01-01,FEV,MAR,GÁS NATURAL,"55509,21004",SERGIPE
2017-01-01,JAN,MAR,GÁS NATURAL,"61385,20254",SERGIPE
2017-01-01,JUL,MAR,GÁS NATURAL,"67558,97889",SERGIPE
2017-01-01,JUN,MAR,GÁS NATURAL,"40633,08827",SERGIPE
2017-01-01,MAI,MAR,GÁS NATURAL,"68539,6456",SERGIPE
2017-01-01,MAR,MAR,GÁS NATURAL,"62203,11092",SERGIPE
2017-01-01,NOV,MAR,GÁS NATURAL,"69055,41379",SERGIPE
2017-01-01,OUT,MAR,GÁS NATURAL,"68455,56185",SERGIPE
2017-01-01,SET,MAR,GÁS NATURAL,"65615,55285",SERGIPE
2017-01-01,ABR,TERRA,GÁS NATURAL,"4442,64624",SERGIPE
2017-01-01,AGO,TERRA,GÁS NATURAL,"4718,94533",SERGIPE
2017-01-01,DEZ,TERRA,GÁS NATURAL,"3892,29071",SERGIPE
